Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
Greenland,Denmark,71.7069,-42.6043,4/1/20,10,0.0,2
,Denmark,56.2639,9.5018,4/1/20,3107,104.0,894
,Djibouti,11.8251,42.5903,4/1/20,33,0.0,0
,Dominican Republic,18.7357,-70.1627,4/1/20,1284,57.0,9
,Ecuador,-1.8312,-78.1834,4/1/20,2748,93.0,58
,Egypt,26.0,30.0,4/1/20,779,52.0,179
,El Salvador,13.7942,-88.8965,4/1/20,32,1.0,0
,Equatorial Guinea,1.5,10.0,4/1/20,15,0.0,1
,Eritrea,15.1794,39.7823,4/1/20,15,0.0,0
,Estonia,58.5953,25.0136,4/1/20,779,5.0,33
,Eswatini,-26.5225,31.4659,4/1/20,9,0.0,0
,Ethiopia,9.145,40.4897,4/1/20,29,0.0,2
,Fiji,-17.7134,178.065,4/1/20,5,0.0,0
,Finland,64.0,26.0,4/1/20,1446,17.0,10
French Guiana,France,3.9339,-53.1258,4/1/20,51,0.0,15
French Polynesia,France,-17.6797,149.4068,4/1/20,37,0.0,0
Guadeloupe,France,16.25,-61.5833,4/1/20,125,6.0,24
Mayotte,France,-12.8275,45.1662,4/1/20,94,1.0,10
New Caledonia,France,-20.9043,165.618,4/1/20,16,0.0,0
Reunion,France,-21.1351,55.2471,4/1/20,281,0.0,40
Saint Barthelemy,France,17.9,-62.8333,4/1/20,6,0.0,1
St Martin,France,18.0708,-63.0501,4/1/20,15,1.0,2
Martinique,France,14.6415,-61.0242,4/1/20,135,3.0,27
,France,46.2276,2.2137,4/1/20,56989,4032.0,10934
,Gabon,-0.8037,11.6094,4/1/20,18,1.0,0
,Gambia,13.4432,-15.3101,4/1/20,4,1.0,2
,Georgia,42.3154,43.3569,4/1/20,117,0.0,23
,Germany,51.0,9.0,4/1/20,77872,920.0,18700
,Ghana,7.9465,-1.0232,4/1/20,195,5.0,31
,Greece,39.0742,21.8243,4/1/20,1415,50.0,52
,Guatemala,15.7835,-90.2308,4/1/20,39,1.0,12
,Guinea,9.9456,-9.6966,4/1/20,30,0.0,0
,Guyana,5.0,-58.75,4/1/20,19,2.0,0
,Haiti,18.9712,-72.2852,4/1/20,16,0.0,1
,Holy See,41.9029,12.4534,4/1/20,6,0.0,0
,Honduras,15.2,-86.2419,4/1/20,172,10.0,3
,Hungary,47.1625,19.5033,4/1/20,525,20.0,40
,Iceland,64.9631,-19.0208,4/1/20,1220,2.0,225
,India,21.0,78.0,4/1/20,1998,58.0,148
,Indonesia,-0.7893,113.9213,4/1/20,1677,157.0,103
,Iran,32.0,53.0,4/1/20,47593,3036.0,15473
,Iraq,33.0,44.0,4/1/20,728,52.0,182
,Ireland,53.1424,-7.6921,4/1/20,3447,85.0,5
,Israel,31.0,35.0,4/1/20,6092,26.0,241
,Italy,43.0,12.0,4/1/20,110574,13155.0,16847
,Jamaica,18.1096,-77.2975,4/1/20,44,3.0,2
,Japan,36.0,138.0,4/1/20,2178,57.0,472
,Jordan,31.24,36.51,4/1/20,278,5.0,36
,Kazakhstan,48.0196,66.9237,4/1/20,380,3.0,26
,Kenya,-0.0236,37.9062,4/1/20,81,1.0,3
,South Korea,36.0,128.0,4/1/20,9887,165.0,5567
,Kuwait,29.5,47.75,4/1/20,317,0.0,80
,Kyrgyzstan,41.2044,74.7661,4/1/20,111,0.0,3
,Latvia,56.8796,24.6032,4/1/20,446,0.0,1
,Lebanon,33.8547,35.8623,4/1/20,479,14.0,43
,Liberia,6.4281,-9.4295,4/1/20,6,0.0,0
,Liechtenstein,47.14,9.55,4/1/20,68,0.0,0
,Lithuania,55.1694,23.8813,4/1/20,581,8.0,7
,Luxembourg,49.8153,6.1296,4/1/20,2319,29.0,80
,Madagascar,-18.7669,46.8691,4/1/20,57,0.0,0
,Malaysia,2.5,112.5,4/1/20,2908,45.0,645
,Maldives,3.2028,73.2207,4/1/20,19,0.0,13
,Malta,35.9375,14.3754,4/1/20,188,0.0,2
,Mauritania,21.0079,10.9408,4/1/20,6,1.0,2
,Mauritius,-20.2,57.5,4/1/20,161,6.0,0
,Mexico,23.6345,-102.5528,4/1/20,1215,29.0,35
,Moldova,47.4116,28.3699,4/1/20,423,5.0,23
,Monaco,43.7333,7.4167,4/1/20,55,1.0,2
,Mongolia,46.8625,103.8467,4/1/20,14,0.0,2
,Montenegro,42.5,19.3,4/1/20,123,2.0,0
,Morocco,31.7917,-7.0926,4/1/20,654,39.0,29
,Namibia,-22.9576,18.4904,4/1/20,14,0.0,2
,Nepal,28.1667,84.25,4/1/20,5,0.0,1
Aruba,Netherlands,12.5186,-70.0358,4/1/20,55,0.0,1
Curacao,Netherlands,12.1696,-68.99,4/1/20,11,1.0,3
Sint Maarten,Netherlands,18.0425,-63.0548,4/1/20,16,1.0,6
,Netherlands,52.1326,5.2913,4/1/20,13614,1173.0,250
,New Zealand,-40.9006,174.886,4/1/20,708,1.0,83
,Nicaragua,12.8654,-85.2072,4/1/20,5,1.0,0
,Niger,17.6078,8.0817,4/1/20,74,5.0,0
,Nigeria,9.082,8.6753,4/1/20,174,2.0,9
,North Macedonia,41.6086,21.7453,4/1/20,354,11.0,17
,Norway,60.472,8.4689,4/1/20,4863,44.0,13
,Oman,21.0,57.0,4/1/20,210,1.0,34
,Pakistan,30.3753,69.3451,4/1/20,2118,27.0,94
,Panama,8.538,-80.7821,4/1/20,1181,30.0,9
,Papua New Guinea,-6.315,143.9555,4/1/20,1,0.0,0
,Paraguay,-23.4425,-58.4438,4/1/20,69,3.0,1
,Peru,-9.19,-75.0152,4/1/20,1323,38.0,394
,Philippines,13.0,122.0,4/1/20,2311,96.0,50
,Poland,51.9194,19.1451,4/1/20,2554,43.0,47
,Portugal,39.3999,-8.2245,4/1/20,8251,187.0,43
,Qatar,25.3548,51.1839,4/1/20,835,2.0,71
,Romania,45.9432,24.9668,4/1/20,2460,92.0,252
,Russia,60.0,90.0,4/1/20,2777,24.0,190
,Rwanda,-1.9403,29.8739,4/1/20,82,0.0,0
,Saint Lucia,13.9094,-60.9789,4/1/20,13,0.0,1
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/1/20,1,0.0,1
,San Marino,43.9424,12.4578,4/1/20,236,26.0,13
,Saudi Arabia,24.0,45.0,4/1/20,1720,16.0,264
,Senegal,14.4974,-14.4524,4/1/20,190,1.0,45
,Serbia,44.0165,21.0059,4/1/20,1060,28.0,0
,Seychelles,-4.6796,55.492,4/1/20,10,0.0,0
,Singapore,1.2833,103.8333,4/1/20,1000,3.0,245
,Slovakia,48.669,19.699,4/1/20,400,1.0,3
,Slovenia,46.1512,14.9955,4/1/20,841,15.0,10
,Somalia,5.1521,46.1996,4/1/20,5,0.0,1
,South Africa,-30.5595,22.9375,4/1/20,1380,5.0,50
,Spain,40.0,-4.0,4/1/20,104118,9387.0,22647
,Sri Lanka,7.0,81.0,4/1/20,146,3.0,21
,Sudan,12.8628,30.2176,4/1/20,7,2.0,2
,Suriname,3.9193,-56.0278,4/1/20,10,0.0,0
,Sweden,63.0,16.0,4/1/20,4947,239.0,103
,Switzerland,46.8182,8.2275,4/1/20,17768,488.0,2967
,Taiwan*,23.7,121.0,4/1/20,329,5.0,39
,Tanzania,-6.369,34.8888,4/1/20,20,1.0,1
,Thailand,15.0,101.0,4/1/20,1771,12.0,505
,Togo,8.6195,0.8248,4/1/20,36,2.0,10
,Trinidad and Tobago,10.6918,-61.2225,4/1/20,90,5.0,1
,Tunisia,34.0,9.0,4/1/20,423,12.0,5
,Turkey,38.9637,35.2433,4/1/20,15679,277.0,333
,Uganda,1.0,32.0,4/1/20,44,0.0,0
,Ukraine,48.3794,31.1656,4/1/20,794,20.0,13
,United Arab Emirates,24.0,54.0,4/1/20,814,8.0,61
Bermuda,United Kingdom,32.3078,-64.7505,4/1/20,32,0.0,10
Cayman Islands,United Kingdom,19.3133,-81.2546,4/1/20,22,1.0,0
Channel Islands,United Kingdom,49.3723,-2.3644,4/1/20,172,3.0,0
Gibraltar,United Kingdom,36.1408,-5.3536,4/1/20,81,0.0,34
Isle of Man,United Kingdom,54.2361,-4.5481,4/1/20,68,1.0,0
Montserrat,United Kingdom,16.7425,-62.1874,4/1/20,5,0.0,0
,United Kingdom,55.3781,-3.4360000000000004,4/1/20,29474,2352.0,135
,Uruguay,-32.5228,-55.7658,4/1/20,338,2.0,41
,US,37.0902,-95.7129,4/1/20,213372,4757.0,8474
,Uzbekistan,41.3775,64.5853,4/1/20,181,2.0,12
,Venezuela,6.4238,-66.5897,4/1/20,143,3.0,41
,Vietnam,16.0,108.0,4/1/20,218,0.0,63
,Zambia,-15.4167,28.2833,4/1/20,36,0.0,0
,Zimbabwe,-20.0,30.0,4/1/20,8,1.0,0
Diamond Princess,Canada,0.0,0.0,4/1/20,0,1.0,0
,Dominica,15.415,-61.371,4/1/20,12,0.0,0
,Grenada,12.1165,-61.679,4/1/20,9,0.0,0
,Mozambique,-18.665695,35.529562,4/1/20,10,0.0,0
,Syria,34.802075,38.99681500000001,4/1/20,10,2.0,0
,Timor-Leste,-8.874217,125.727539,4/1/20,1,0.0,0
,Belize,13.1939,-59.5432,4/1/20,3,0.0,0
,Laos,19.85627,102.495496,4/1/20,10,0.0,0
,Libya,26.3351,17.228331,4/1/20,10,0.0,0
,West Bank and Gaza,31.9522,35.2332,4/1/20,134,1.0,18
,Guinea-Bissau,11.8037,-15.1804,4/1/20,9,0.0,0
,Mali,17.570692,-3.996166000000001,4/1/20,31,3.0,0
,Saint Kitts and Nevis,17.357822,-62.782998,4/1/20,8,0.0,0
Northwest Territories,Canada,64.8255,-124.8457,4/1/20,2,0.0,0
Yukon,Canada,64.2823,-135.0,4/1/20,5,0.0,0
,Kosovo,42.602636,20.902977,4/1/20,125,1.0,10
,Burma,21.9162,95.956,4/1/20,15,1.0,0
Anguilla,United Kingdom,18.2206,-63.0686,4/1/20,2,0.0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/1/20,3,0.0,0
Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,4/1/20,6,,0
,MS Zaandam,0.0,0.0,4/1/20,9,2.0,0
,Botswana,-22.3285,24.6849,4/1/20,4,1.0,0
,Burundi,-3.3731,29.9189,4/1/20,2,0.0,0
,Sierra Leone,8.460555000000001,-11.779889,4/1/20,2,0.0,0
,Malawi,-13.254307999999998,34.301525,4/1/20,0,0.0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/1/20,0,0.0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/1/20,0,0.0,0
,South Sudan,6.877000000000002,31.307,4/1/20,0,0.0,0
,Western Sahara,24.2155,-12.8858,4/1/20,0,0.0,0
,Sao Tome and Principe,0.18636,6.613081,4/1/20,0,0.0,0
,Afghanistan,33.0,65.0,4/2/20,273,6.0,10
,Albania,41.1533,20.1683,4/2/20,277,16.0,76
,Algeria,28.0339,1.6596,4/2/20,986,86.0,61
,Andorra,42.5063,1.5218,4/2/20,428,15.0,10
,Angola,-11.2027,17.8739,4/2/20,8,2.0,1
,Antigua and Barbuda,17.0608,-61.7964,4/2/20,9,0.0,0
,Argentina,-38.4161,-63.6167,4/2/20,1133,36.0,256
,Armenia,40.0691,45.0382,4/2/20,663,7.0,33
Australian Capital Territory,Australia,-35.4735,149.0124,4/2/20,87,1.0,11
New South Wales,Australia,-33.8688,151.2093,4/2/20,2298,10.0,4
Northern Territory,Australia,-12.4634,130.8456,4/2/20,21,0.0,0
Queensland,Australia,-28.0167,153.4,4/2/20,835,4.0,8
South Australia,Australia,-34.9285,138.6007,4/2/20,367,0.0,6
Tasmania,Australia,-41.4545,145.9707,4/2/20,72,2.0,5
Victoria,Australia,-37.8136,144.9631,4/2/20,1036,5.0,422
Western Australia,Australia,-31.9505,115.8605,4/2/20,400,2.0,64
,Austria,47.5162,14.5501,4/2/20,11129,158.0,1749
,Azerbaijan,40.1431,47.5769,4/2/20,400,5.0,26
,Bahamas,25.0343,-77.3963,4/2/20,24,1.0,1
,Bahrain,26.0275,50.55,4/2/20,643,4.0,381
,Bangladesh,23.685,90.3563,4/2/20,56,6.0,25
,Barbados,13.1939,-59.5432,4/2/20,46,0.0,0
,Belarus,53.7098,27.9534,4/2/20,304,4.0,53
,Belgium,50.8333,4.0,4/2/20,15348,1011.0,2495
,Benin,9.3077,2.3158,4/2/20,13,0.0,1
,Bhutan,27.5142,90.4336,4/2/20,5,0.0,1
,Bolivia,-16.2902,-63.5887,4/2/20,123,8.0,1
,Bosnia and Herzegovina,43.9159,17.6791,4/2/20,533,16.0,20
,Brazil,-14.235,-51.9253,4/2/20,8044,324.0,127
,Brunei,4.5353,114.7277,4/2/20,133,1.0,56
,Bulgaria,42.7339,25.4858,4/2/20,457,10.0,25
,Burkina Faso,12.2383,-1.5616,4/2/20,288,16.0,50
,Cabo Verde,16.5388,-23.0418,4/2/20,6,1.0,0
,Cambodia,11.55,104.9167,4/2/20,110,0.0,34
,Cameroon,3.848,11.5021,4/2/20,306,7.0,10
Alberta,Canada,53.9333,-116.5765,4/2/20,969,13.0,0
British Columbia,Canada,49.2827,-123.1207,4/2/20,1121,31.0,0
Grand Princess,Canada,37.6489,-122.6655,4/2/20,13,0.0,0
Manitoba,Canada,53.7609,-98.8139,4/2/20,167,1.0,0
New Brunswick,Canada,46.5653,-66.4619,4/2/20,91,0.0,0
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/2/20,183,1.0,0
Nova Scotia,Canada,44.682,-63.7443,4/2/20,193,0.0,0
Ontario,Canada,51.2538,-85.3232,4/2/20,2793,53.0,0
Prince Edward Island,Canada,46.5107,-63.4168,4/2/20,22,0.0,0
Quebec,Canada,52.9399,-73.5491,4/2/20,5518,36.0,0
Saskatchewan,Canada,52.9399,-106.4509,4/2/20,206,3.0,0
,Central African Republic,6.6111,20.9394,4/2/20,3,0.0,0
,Chad,15.4542,18.7322,4/2/20,8,0.0,0
,Chile,-35.6751,-71.543,4/2/20,3404,18.0,335
Anhui,China,31.8257,117.2264,4/2/20,990,6.0,984
Beijing,China,40.1824,116.4142,4/2/20,582,8.0,424
Chongqing,China,30.0572,107.874,4/2/20,579,6.0,570
Fujian,China,26.0789,117.9874,4/2/20,345,1.0,299
Gansu,China,37.8099,101.0583,4/2/20,138,2.0,127
Guangdong,China,23.3417,113.4244,4/2/20,1507,8.0,1365
Guangxi,China,23.8298,108.7881,4/2/20,254,2.0,252
Guizhou,China,26.8154,106.8748,4/2/20,146,2.0,144
Hainan,China,19.1959,109.7453,4/2/20,168,6.0,162
Hebei,China,39.549,116.1306,4/2/20,325,6.0,310
Heilongjiang,China,47.862,127.7615,4/2/20,488,13.0,469
Henan,China,33.882,113.614,4/2/20,1276,22.0,1251
Hong Kong,China,22.3,114.2,4/2/20,802,4.0,147
Hubei,China,30.9756,112.2707,4/2/20,67802,3199.0,63471
Hunan,China,27.6104,111.7088,4/2/20,1019,4.0,1014
Inner Mongolia,China,44.0935,113.9448,4/2/20,117,1.0,74
Jiangsu,China,32.9711,119.455,4/2/20,647,0.0,631
Jiangxi,China,27.614,115.7221,4/2/20,937,1.0,935
Jilin,China,43.6661,126.1923,4/2/20,98,1.0,92
Liaoning,China,41.2956,122.6085,4/2/20,141,2.0,124
Macau,China,22.1667,113.55,4/2/20,41,0.0,10
Ningxia,China,37.2692,106.1655,4/2/20,75,0.0,75
Qinghai,China,35.7452,95.9956,4/2/20,18,0.0,18
Shaanxi,China,35.1917,108.8701,4/2/20,255,3.0,242
Shandong,China,36.3427,118.1498,4/2/20,775,7.0,753
Shanghai,China,31.202,121.4491,4/2/20,522,6.0,343
Shanxi,China,37.5777,112.2922,4/2/20,137,0.0,133
Sichuan,China,30.6171,102.7103,4/2/20,554,3.0,537
Tianjin,China,39.3054,117.323,4/2/20,176,3.0,135
Tibet,China,31.6927,88.0924,4/2/20,1,0.0,1
Xinjiang,China,41.1129,85.2401,4/2/20,76,3.0,73
Yunnan,China,24.974,101.487,4/2/20,183,2.0,172
Zhejiang,China,29.1832,120.0934,4/2/20,1258,1.0,1228
,Colombia,4.5709,-74.2973,4/2/20,1161,19.0,55
,Congo (Brazzaville),-4.0383,21.7587,4/2/20,22,2.0,2
,Congo (Kinshasa),-4.0383,21.7587,4/2/20,134,13.0,3
,Costa Rica,9.7489,-83.7534,4/2/20,396,2.0,6
,Cote d'Ivoire,7.54,-5.5471,4/2/20,194,1.0,15
,Croatia,45.1,15.2,4/2/20,1011,7.0,88
,Diamond Princess,0.0,0.0,4/2/20,712,11.0,619
,Cuba,22.0,-80.0,4/2/20,233,6.0,13
,Cyprus,35.1264,33.4299,4/2/20,356,10.0,28
,Czechia,49.8175,15.473,4/2/20,3858,44.0,67
Faroe Islands,Denmark,61.8926,-6.9118,4/2/20,177,0.0,81
Greenland,Denmark,71.7069,-42.6043,4/2/20,10,0.0,2
,Denmark,56.2639,9.5018,4/2/20,3386,123.0,1089
,Djibouti,11.8251,42.5903,4/2/20,40,0.0,0
,Dominican Republic,18.7357,-70.1627,4/2/20,1380,60.0,16
,Ecuador,-1.8312,-78.1834,4/2/20,3163,120.0,65
,Egypt,26.0,30.0,4/2/20,865,58.0,201
,El Salvador,13.7942,-88.8965,4/2/20,41,2.0,0
,Equatorial Guinea,1.5,10.0,4/2/20,15,0.0,1
,Eritrea,15.1794,39.7823,4/2/20,22,0.0,0
,Estonia,58.5953,25.0136,4/2/20,858,11.0,45
,Eswatini,-26.5225,31.4659,4/2/20,9,0.0,0
,Ethiopia,9.145,40.4897,4/2/20,29,0.0,3
,Fiji,-17.7134,178.065,4/2/20,7,0.0,0
,Finland,64.0,26.0,4/2/20,1518,19.0,300
French Guiana,France,3.9339,-53.1258,4/2/20,51,0.0,15
French Polynesia,France,-17.6797,149.4068,4/2/20,37,0.0,0
Guadeloupe,France,16.25,-61.5833,4/2/20,128,6.0,24
Mayotte,France,-12.8275,45.1662,4/2/20,116,1.0,10
New Caledonia,France,-20.9043,165.618,4/2/20,18,0.0,1
Reunion,France,-21.1351,55.2471,4/2/20,308,0.0,40
Saint Barthelemy,France,17.9,-62.8333,4/2/20,6,0.0,1
St Martin,France,18.0708,-63.0501,4/2/20,22,1.0,2
Martinique,France,14.6415,-61.0242,4/2/20,138,3.0,27
,France,46.2276,2.2137,4/2/20,59105,5387.0,12428
,Gabon,-0.8037,11.6094,4/2/20,21,1.0,0
,Gambia,13.4432,-15.3101,4/2/20,4,1.0,2
,Georgia,42.3154,43.3569,4/2/20,134,0.0,26
,Germany,51.0,9.0,4/2/20,84794,1107.0,22440
,Ghana,7.9465,-1.0232,4/2/20,204,5.0,31
,Greece,39.0742,21.8243,4/2/20,1544,53.0,61
,Guatemala,15.7835,-90.2308,4/2/20,47,1.0,12
,Guinea,9.9456,-9.6966,4/2/20,52,0.0,0
,Guyana,5.0,-58.75,4/2/20,19,4.0,0
,Haiti,18.9712,-72.2852,4/2/20,16,0.0,1
,Holy See,41.9029,12.4534,4/2/20,7,0.0,0
,Honduras,15.2,-86.2419,4/2/20,219,14.0,3
,Hungary,47.1625,19.5033,4/2/20,585,21.0,42
,Iceland,64.9631,-19.0208,4/2/20,1319,4.0,284
,India,21.0,78.0,4/2/20,2543,72.0,191
,Indonesia,-0.7893,113.9213,4/2/20,1790,170.0,112
,Iran,32.0,53.0,4/2/20,50468,3160.0,16711
,Iraq,33.0,44.0,4/2/20,772,54.0,202
,Ireland,53.1424,-7.6921,4/2/20,3849,98.0,5
,Israel,31.0,35.0,4/2/20,6857,36.0,338
,Italy,43.0,12.0,4/2/20,115242,13915.0,18278
,Jamaica,18.1096,-77.2975,4/2/20,47,3.0,2
,Japan,36.0,138.0,4/2/20,2495,62.0,472
,Jordan,31.24,36.51,4/2/20,299,5.0,45
,Kazakhstan,48.0196,66.9237,4/2/20,435,3.0,27
,Kenya,-0.0236,37.9062,4/2/20,110,3.0,4
,South Korea,36.0,128.0,4/2/20,9976,169.0,5828
,Kuwait,29.5,47.75,4/2/20,342,0.0,81
,Kyrgyzstan,41.2044,74.7661,4/2/20,116,0.0,5
,Latvia,56.8796,24.6032,4/2/20,458,0.0,31
,Lebanon,33.8547,35.8623,4/2/20,494,16.0,46
,Liberia,6.4281,-9.4295,4/2/20,6,0.0,0
,Liechtenstein,47.14,9.55,4/2/20,75,0.0,0
,Lithuania,55.1694,23.8813,4/2/20,649,9.0,7
,Luxembourg,49.8153,6.1296,4/2/20,2487,30.0,80
,Madagascar,-18.7669,46.8691,4/2/20,59,0.0,0
,Malaysia,2.5,112.5,4/2/20,3116,50.0,767
,Maldives,3.2028,73.2207,4/2/20,19,0.0,13
,Malta,35.9375,14.3754,4/2/20,196,0.0,2
,Mauritania,21.0079,10.9408,4/2/20,6,1.0,2
,Mauritius,-20.2,57.5,4/2/20,169,7.0,0
,Mexico,23.6345,-102.5528,4/2/20,1378,37.0,35
,Moldova,47.4116,28.3699,4/2/20,505,6.0,23
,Monaco,43.7333,7.4167,4/2/20,60,1.0,2
,Mongolia,46.8625,103.8467,4/2/20,14,0.0,2
,Montenegro,42.5,19.3,4/2/20,144,2.0,0
,Morocco,31.7917,-7.0926,4/2/20,708,44.0,31
,Namibia,-22.9576,18.4904,4/2/20,14,0.0,3
,Nepal,28.1667,84.25,4/2/20,6,0.0,1
Aruba,Netherlands,12.5186,-70.0358,4/2/20,60,0.0,1
Curacao,Netherlands,12.1696,-68.99,4/2/20,11,1.0,3
Sint Maarten,Netherlands,18.0425,-63.0548,4/2/20,18,1.0,6
,Netherlands,52.1326,5.2913,4/2/20,14697,1339.0,250
,New Zealand,-40.9006,174.886,4/2/20,797,1.0,92
,Nicaragua,12.8654,-85.2072,4/2/20,5,1.0,0
,Niger,17.6078,8.0817,4/2/20,98,5.0,0
,Nigeria,9.082,8.6753,4/2/20,184,2.0,20
,North Macedonia,41.6086,21.7453,4/2/20,384,11.0,17
,Norway,60.472,8.4689,4/2/20,5147,50.0,32
,Oman,21.0,57.0,4/2/20,231,1.0,57
,Pakistan,30.3753,69.3451,4/2/20,2421,34.0,125
,Panama,8.538,-80.7821,4/2/20,1317,32.0,9
,Papua New Guinea,-6.315,143.9555,4/2/20,1,0.0,0
,Paraguay,-23.4425,-58.4438,4/2/20,77,3.0,2
,Peru,-9.19,-75.0152,4/2/20,1414,55.0,537
,Philippines,13.0,122.0,4/2/20,2633,107.0,51
,Poland,51.9194,19.1451,4/2/20,2946,57.0,56
,Portugal,39.3999,-8.2245,4/2/20,9034,209.0,68
,Qatar,25.3548,51.1839,4/2/20,949,3.0,72
,Romania,45.9432,24.9668,4/2/20,2738,115.0,267
,Russia,60.0,90.0,4/2/20,3548,30.0,235
,Rwanda,-1.9403,29.8739,4/2/20,84,0.0,0
,Saint Lucia,13.9094,-60.9789,4/2/20,13,0.0,1
,Saint Vincent and the Grenadines,12.9843,-61.2872,4/2/20,2,0.0,1
,San Marino,43.9424,12.4578,4/2/20,245,30.0,21
,Saudi Arabia,24.0,45.0,4/2/20,1885,21.0,328
,Senegal,14.4974,-14.4524,4/2/20,195,1.0,55
,Serbia,44.0165,21.0059,4/2/20,1171,31.0,0
,Seychelles,-4.6796,55.492,4/2/20,10,0.0,0
,Singapore,1.2833,103.8333,4/2/20,1049,4.0,266
,Slovakia,48.669,19.699,4/2/20,426,1.0,5
,Slovenia,46.1512,14.9955,4/2/20,897,17.0,70
,Somalia,5.1521,46.1996,4/2/20,5,0.0,1
,South Africa,-30.5595,22.9375,4/2/20,1462,5.0,50
,Spain,40.0,-4.0,4/2/20,112065,10348.0,26743
,Sri Lanka,7.0,81.0,4/2/20,151,4.0,21
,Sudan,12.8628,30.2176,4/2/20,8,2.0,2
,Suriname,3.9193,-56.0278,4/2/20,10,0.0,0
,Sweden,63.0,16.0,4/2/20,5568,308.0,103
,Switzerland,46.8182,8.2275,4/2/20,18827,536.0,4013
,Taiwan*,23.7,121.0,4/2/20,339,5.0,45
,Tanzania,-6.369,34.8888,4/2/20,20,1.0,2
,Thailand,15.0,101.0,4/2/20,1875,15.0,505
,Togo,8.6195,0.8248,4/2/20,39,2.0,17
,Trinidad and Tobago,10.6918,-61.2225,4/2/20,94,5.0,1
,Tunisia,34.0,9.0,4/2/20,455,14.0,5
,Turkey,38.9637,35.2433,4/2/20,18135,356.0,415
,Uganda,1.0,32.0,4/2/20,45,0.0,0
,Ukraine,48.3794,31.1656,4/2/20,897,22.0,19
,United Arab Emirates,24.0,54.0,4/2/20,1024,8.0,96
Bermuda,United Kingdom,32.3078,-64.7505,4/2/20,35,0.0,11
Cayman Islands,United Kingdom,19.3133,-81.2546,4/2/20,28,1.0,0
Channel Islands,United Kingdom,49.3723,-2.3644,4/2/20,193,3.0,0
Gibraltar,United Kingdom,36.1408,-5.3536,4/2/20,88,0.0,46
Isle of Man,United Kingdom,54.2361,-4.5481,4/2/20,95,1.0,0
Montserrat,United Kingdom,16.7425,-62.1874,4/2/20,5,0.0,0
,United Kingdom,55.3781,-3.4360000000000004,4/2/20,33718,2921.0,135
,Uruguay,-32.5228,-55.7658,4/2/20,350,4.0,62
,US,37.0902,-95.7129,4/2/20,243762,5926.0,9001
,Uzbekistan,41.3775,64.5853,4/2/20,205,2.0,25
,Venezuela,6.4238,-66.5897,4/2/20,146,5.0,43
,Vietnam,16.0,108.0,4/2/20,233,0.0,75
,Zambia,-15.4167,28.2833,4/2/20,39,1.0,0
,Zimbabwe,-20.0,30.0,4/2/20,9,1.0,0
Diamond Princess,Canada,0.0,0.0,4/2/20,0,1.0,0
,Dominica,15.415,-61.371,4/2/20,12,0.0,0
,Grenada,12.1165,-61.679,4/2/20,10,0.0,0
,Mozambique,-18.665695,35.529562,4/2/20,10,0.0,0
,Syria,34.802075,38.99681500000001,4/2/20,16,2.0,0
,Timor-Leste,-8.874217,125.727539,4/2/20,1,0.0,0
,Belize,13.1939,-59.5432,4/2/20,3,0.0,0
,Laos,19.85627,102.495496,4/2/20,10,0.0,0
,Libya,26.3351,17.228331,4/2/20,11,1.0,0
,West Bank and Gaza,31.9522,35.2332,4/2/20,161,1.0,18
,Guinea-Bissau,11.8037,-15.1804,4/2/20,9,0.0,0
,Mali,17.570692,-3.996166000000001,4/2/20,36,3.0,0
,Saint Kitts and Nevis,17.357822,-62.782998,4/2/20,9,0.0,0
Northwest Territories,Canada,64.8255,-124.8457,4/2/20,2,0.0,0
Yukon,Canada,64.2823,-135.0,4/2/20,6,0.0,0
,Kosovo,42.602636,20.902977,4/2/20,125,1.0,10
,Burma,21.9162,95.956,4/2/20,20,1.0,0
Anguilla,United Kingdom,18.2206,-63.0686,4/2/20,3,0.0,0
British Virgin Islands,United Kingdom,18.4207,-64.64,4/2/20,3,0.0,0
Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,4/2/20,5,,0
,MS Zaandam,0.0,0.0,4/2/20,9,2.0,0
,Botswana,-22.3285,24.6849,4/2/20,4,1.0,0
,Burundi,-3.3731,29.9189,4/2/20,3,0.0,0
,Sierra Leone,8.460555000000001,-11.779889,4/2/20,2,0.0,0
,Malawi,-13.254307999999998,34.301525,4/2/20,3,0.0,0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/2/20,0,0.0,0
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/2/20,0,0.0,0
,South Sudan,6.877000000000002,31.307,4/2/20,0,0.0,0
,Western Sahara,24.2155,-12.8858,4/2/20,0,0.0,0
,Sao Tome and Principe,0.18636,6.613081,4/2/20,0,0.0,0
,Afghanistan,33.0,65.0,4/3/20,281,6.0,10
,Albania,41.1533,20.1683,4/3/20,304,17.0,89
,Algeria,28.0339,1.6596,4/3/20,1171,105.0,62
,Andorra,42.5063,1.5218,4/3/20,439,16.0,16
,Angola,-11.2027,17.8739,4/3/20,8,2.0,1
